# n,  x, eps, mun, mun_std, mup, mup_std,  mue, P, P_e, P_std, E, E_std
1.0500000000e-01 0.0000000000e+00 9.9863146021e+01 2.0936794267e+01 1.6102739651e+00 -7.5184882862e+01 1.7988466390e+00 5.1100000000e-01 9.8954237690e-01 0.0000000000e+00 1.2682696165e-01 1.1512581153e+01 4.3967312545e-01
1.0600000000e-01 0.0000000000e+00 1.0082376749e+02 2.1176549502e+01 1.6488413712e+00 -7.5557176630e+01 1.8431618895e+00 5.1100000000e-01 1.0148367613e+00 0.0000000000e+00 1.3114831621e-01 1.1602617792e+01 4.4993287677e-01
1.0700000000e-01 0.0000000000e+00 1.0178462995e+02 2.1418794537e+01 1.6879760976e+00 -7.5926667521e+01 1.8881765917e+00 5.1100000000e-01 1.0406360644e+00 0.0000000000e+00 1.3557593393e-01 1.1693223841e+01 4.6033588400e-01
1.0800000000e-01 0.0000000000e+00 1.0274573590e+02 2.1663515918e+01 1.7276827287e+00 -7.6293391892e+01 1.9338981560e+00 5.1100000000e-01 1.0669438193e+00 0.0000000000e+00 1.4011158468e-01 1.1784406480e+01 4.7088289625e-01
1.0900000000e-01 0.0000000000e+00 1.0370708780e+02 2.1910698950e+01 1.7679652747e+00 -7.6657385564e+01 1.9803332044e+00 5.1100000000e-01 1.0937633829e+00 0.0000000000e+00 1.4475698237e-01 1.1876172501e+01 4.8157466229e-01
1.1000000000e-01 0.0000000000e+00 1.0466868811e+02 2.2160327627e+01 1.8088266638e+00 -7.7018684053e+01 2.0274865483e+00 5.1100000000e-01 1.1210979269e+00 0.0000000000e+00 1.4951372371e-01 1.1968528292e+01 4.9241193053e-01
1.1100000000e-01 0.0000000000e+00 1.0563053927e+02 2.2412384863e+01 1.8502699173e+00 -7.7377322284e+01 2.0753630957e+00 5.1100000000e-01 1.1489504519e+00 0.0000000000e+00 1.5438348801e-01 1.2061479891e+01 5.0339544910e-01
1.1200000000e-01 0.0000000000e+00 1.0659264369e+02 2.2666852467e+01 1.8923006398e+00 -7.7733334756e+01 2.1239715725e+00 5.1100000000e-01 1.1773237892e+00 0.0000000000e+00 1.5936815924e-01 1.2155032921e+01 5.1452596587e-01
1.1300000000e-01 0.0000000000e+00 1.0755500377e+02 2.2923711296e+01 1.9349205505e+00 -7.8086755440e+01 2.1733154089e+00 5.1100000000e-01 1.2062206076e+00 0.0000000000e+00 1.6446928536e-01 1.2249192645e+01 5.2580422846e-01
1.1400000000e-01 0.0000000000e+00 1.0851762190e+02 2.3182941333e+01 1.9781338260e+00 -7.8437617828e+01 2.2234015276e+00 5.1100000000e-01 1.2356434126e+00 0.0000000000e+00 1.6968866357e-01 1.2343964030e+01 5.3723098433e-01
1.1500000000e-01 0.0000000000e+00 1.0948050044e+02 2.3444521699e+01 2.0219454419e+00 -7.8785954906e+01 2.2742374272e+00 5.1100000000e-01 1.2655945589e+00 0.0000000000e+00 1.7502819261e-01 1.2439351621e+01 5.4880698080e-01
1.1600000000e-01 0.0000000000e+00 1.1044364172e+02 2.3708430744e+01 2.0663562444e+00 -7.9131799206e+01 2.3258257479e+00 5.1100000000e-01 1.2960762470e+00 0.0000000000e+00 1.8048929282e-01 1.2535359649e+01 5.6053296504e-01
1.1700000000e-01 0.0000000000e+00 1.1140704807e+02 2.3974646203e+01 2.1113716132e+00 -7.9475182754e+01 2.3781742438e+00 5.1100000000e-01 1.3270905400e+00 0.0000000000e+00 1.8607397988e-01 1.2631992016e+01 5.7240968417e-01
1.1800000000e-01 0.0000000000e+00 1.1237072177e+02 2.4243145166e+01 2.1569964564e+00 -7.9816137024e+01 2.4312917756e+00 5.1100000000e-01 1.3586393574e+00 0.0000000000e+00 1.9178418204e-01 1.2729252306e+01 5.8443788525e-01
1.1900000000e-01 0.0000000000e+00 1.1333466511e+02 2.4513904185e+01 2.2032314748e+00 -8.0154693067e+01 2.4851794973e+00 5.1100000000e-01 1.3907244887e+00 0.0000000000e+00 1.9762134325e-01 1.2827143776e+01 5.9661831535e-01
1.2000000000e-01 0.0000000000e+00 1.1429888033e+02 2.4786899367e+01 2.2500819143e+00 -8.0490881452e+01 2.5398462098e+00 5.1100000000e-01 1.4233475965e+00 0.0000000000e+00 2.0358748619e-01 1.2925669396e+01 6.0895172152e-01
1.2100000000e-01 0.0000000000e+00 1.1526336965e+02 2.5062106326e+01 2.2975517628e+00 -8.0824732301e+01 2.5952987797e+00 5.1100000000e-01 1.4565102200e+00 0.0000000000e+00 2.0968445854e-01 1.3024831780e+01 6.2143885089e-01
1.2200000000e-01 0.0000000000e+00 1.1622813527e+02 2.5339500468e+01 2.3456441066e+00 -8.1156275229e+01 2.6515419731e+00 5.1100000000e-01 1.4902137885e+00 0.0000000000e+00 2.1591405475e-01 1.3124633350e+01 6.3408045070e-01
1.2300000000e-01 0.0000000000e+00 1.1719317937e+02 2.5619056768e+01 2.3943634741e+00 -8.1485539418e+01 2.7085838981e+00 5.1100000000e-01 1.5244596156e+00 0.0000000000e+00 2.2227823479e-01 1.3225076153e+01 6.4687726825e-01
1.2400000000e-01 0.0000000000e+00 1.1815850409e+02 2.5900750067e+01 2.4437113381e+00 -8.1812553640e+01 2.7664275312e+00 5.1100000000e-01 1.5592489157e+00 0.0000000000e+00 2.2877854344e-01 1.3326162038e+01 6.5983005105e-01
1.2500000000e-01 0.0000000000e+00 1.1912411157e+02 2.6184555008e+01 2.4936931996e+00 -8.2137346184e+01 2.8250815372e+00 5.1100000000e-01 1.5945828040e+00 0.0000000000e+00 2.3541715507e-01 1.3427892576e+01 6.7293954674e-01
1.2600000000e-01 0.0000000000e+00 1.2009000390e+02 2.6470446063e+01 2.5443122594e+00 -8.2459945029e+01 2.8845520947e+00 5.1100000000e-01 1.6304623040e+00 0.0000000000e+00 2.4219586824e-01 1.3530269047e+01 6.8620650319e-01
1.2700000000e-01 0.0000000000e+00 1.2105618315e+02 2.6758397670e+01 2.5955730645e+00 -8.2780377753e+01 2.9448460992e+00 5.1100000000e-01 1.6668883529e+00 0.0000000000e+00 2.4911669640e-01 1.3633292529e+01 6.9963166853e-01
1.2800000000e-01 0.0000000000e+00 1.2202265137e+02 2.7048384184e+01 2.6474773933e+00 -8.3098671559e+01 3.0059674647e+00 5.1100000000e-01 1.7038618021e+00 0.0000000000e+00 2.5618135976e-01 1.3736963855e+01 7.1321579112e-01
1.2900000000e-01 0.0000000000e+00 1.2298941059e+02 2.7340380073e+01 2.7000309446e+00 -8.3414853273e+01 3.0679268252e+00 5.1100000000e-01 1.7413834392e+00 0.0000000000e+00 2.6339197791e-01 1.3841283644e+01 7.2695961965e-01
1.3000000000e-01 0.0000000000e+00 1.2395646279e+02 2.7634359728e+01 2.7532355974e+00 -8.3728949442e+01 3.1307260667e+00 5.1100000000e-01 1.7794539700e+00 0.0000000000e+00 2.7075031991e-01 1.3946252266e+01 7.4086390312e-01
1.3100000000e-01 0.0000000000e+00 1.2492380996e+02 2.7930297711e+01 2.8070966394e+00 -8.4040986349e+01 3.1943750211e+00 5.1100000000e-01 1.8180740401e+00 0.0000000000e+00 2.7825851676e-01 1.4051869924e+01 7.5492939090e-01
1.3200000000e-01 0.0000000000e+00 1.2589145403e+02 2.8228168737e+01 2.8616177485e+00 -8.4350989909e+01 3.2588793540e+00 5.1100000000e-01 1.8572442394e+00 0.0000000000e+00 2.8591858124e-01 1.4158136620e+01 7.6915683273e-01
1.3300000000e-01 0.0000000000e+00 1.2685939693e+02 2.8527947601e+01 2.9168005315e+00 -8.4658985921e+01 3.3242434392e+00 5.1100000000e-01 1.8969650973e+00 0.0000000000e+00 2.9373214554e-01 1.4265052133e+01 7.8354697877e-01
1.3400000000e-01 0.0000000000e+00 1.2782764056e+02 2.8829609365e+01 2.9726510476e+00 -8.4964999862e+01 3.3904769857e+00 5.1100000000e-01 1.9372370980e+00 0.0000000000e+00 3.0170158018e-01 1.4372616096e+01 7.9810057962e-01
1.3500000000e-01 0.0000000000e+00 1.2879618677e+02 2.9133129232e+01 3.0291732250e+00 -8.5269057069e+01 3.4575871908e+00 5.1100000000e-01 1.9780606752e+00 0.0000000000e+00 3.0982892597e-01 1.4480827934e+01 8.1281838633e-01
1.3600000000e-01 0.0000000000e+00 1.2976503743e+02 2.9438482753e+01 3.0863686340e+00 -8.5571182694e+01 3.5255766624e+00 5.1100000000e-01 2.0194362264e+00 0.0000000000e+00 3.1811583928e-01 1.4589686971e+01 8.2770115046e-01
1.3700000000e-01 0.0000000000e+00 1.3073419434e+02 2.9745645617e+01 3.1442427888e+00 -8.5871401882e+01 3.5944555461e+00 5.1100000000e-01 2.0613641113e+00 0.0000000000e+00 3.2656473809e-01 1.4699192250e+01 8.4274962409e-01
1.3800000000e-01 0.0000000000e+00 1.3170365931e+02 3.0054593986e+01 3.2027975054e+00 -8.6169739401e+01 3.6642279440e+00 5.1100000000e-01 2.1038446568e+00 0.0000000000e+00 3.3517727813e-01 1.4809342850e+01 8.5796455984e-01
1.3900000000e-01 0.0000000000e+00 1.3267343412e+02 3.0365304156e+01 3.2620388682e+00 -8.6466220256e+01 3.7349031548e+00 5.1100000000e-01 2.1468781615e+00 0.0000000000e+00 3.4395588112e-01 1.4920137526e+01 8.7334671089e-01
1.4000000000e-01 0.0000000000e+00 1.3364352050e+02 3.0677752877e+01 3.3219706682e+00 -8.6760869191e+01 3.8064883597e+00 5.1100000000e-01 2.1904649031e+00 0.0000000000e+00 3.5290269976e-01 1.5031574998e+01 8.8889683104e-01
1.4100000000e-01 0.0000000000e+00 1.3461392020e+02 3.0991917191e+01 3.3825956156e+00 -8.7053711119e+01 3.8789893031e+00 5.1100000000e-01 2.2346051290e+00 0.0000000000e+00 3.6201966343e-01 1.5143653865e+01 9.0461567470e-01
1.4200000000e-01 0.0000000000e+00 1.3558463490e+02 3.1307774481e+01 3.4439171974e+00 -8.7344770817e+01 3.9524114578e+00 5.1100000000e-01 2.2792990748e+00 0.0000000000e+00 3.7130877542e-01 1.5256372546e+01 9.2050399692e-01
1.4300000000e-01 0.0000000000e+00 1.3655566630e+02 3.1625302539e+01 3.5059378853e+00 -8.7634073264e+01 4.0267605143e+00 5.1100000000e-01 2.3245469618e+00 0.0000000000e+00 3.8077197980e-01 1.5369729380e+01 9.3656255343e-01
1.4400000000e-01 0.0000000000e+00 1.3752701605e+02 3.1944479514e+01 3.5686666368e+00 -8.7921643429e+01 4.1020508897e+00 5.1100000000e-01 2.3703489955e+00 0.0000000000e+00 3.9041220241e-01 1.5483722601e+01 9.5279210066e-01
1.4500000000e-01 0.0000000000e+00 1.3849868580e+02 3.2265283938e+01 3.6321019256e+00 -8.8207506481e+01 4.1782814723e+00 5.1100000000e-01 2.4167053719e+00 0.0000000000e+00 4.0023076930e-01 1.5598350338e+01 9.6919339577e-01
1.4600000000e-01 0.0000000000e+00 1.3947067716e+02 3.2587694791e+01 3.6962496375e+00 -8.8491687648e+01 4.2554631438e+00 5.1100000000e-01 2.4636162828e+00 0.0000000000e+00 4.1023020612e-01 1.5713610662e+01 9.8576719664e-01
1.4700000000e-01 0.0000000000e+00 1.4044299172e+02 3.2911691375e+01 3.7611124957e+00 -8.8774212420e+01 4.3336002732e+00 5.1100000000e-01 2.5110819125e+00 0.0000000000e+00 4.2041247546e-01 1.5829501494e+01 1.0025142619e+00
1.4800000000e-01 0.0000000000e+00 1.4141563106e+02 3.3237253397e+01 3.8266989575e+00 -8.9055106577e+01 4.4127071679e+00 5.1100000000e-01 2.5591024408e+00 0.0000000000e+00 4.3078051531e-01 1.5946020689e+01 1.0194353511e+00
1.4900000000e-01 0.0000000000e+00 1.4238859674e+02 3.3564361008e+01 3.8930063406e+00 -8.9334396011e+01 4.4927820438e+00 5.1100000000e-01 2.6076780490e+00 0.0000000000e+00 4.4133555972e-01 1.6063166048e+01 1.0365312245e+00
1.5000000000e-01 0.0000000000e+00 1.4336189029e+02 3.3892994691e+01 3.9600427487e+00 -8.9612107051e+01 4.5738369354e+00 5.1100000000e-01 2.6568089108e+00 0.0000000000e+00 4.5208041322e-01 1.6180935285e+01 1.0538026432e+00
1.5100000000e-01 0.0000000000e+00 1.4433551323e+02 3.4223135371e+01 4.0278118802e+00 -8.9888266254e+01 4.6558797113e+00 5.1100000000e-01 2.7064952063e+00 0.0000000000e+00 4.6301729611e-01 1.6299326057e+01 1.0712503691e+00
1.5200000000e-01 0.0000000000e+00 1.4530946706e+02 3.4554764334e+01 4.0963142644e+00 -9.0162900572e+01 4.7389130787e+00 5.1100000000e-01 2.7567371202e+00 0.0000000000e+00 4.7414797371e-01 1.6418335912e+01 1.0888751651e+00
1.5300000000e-01 0.0000000000e+00 1.4628375325e+02 3.4887863295e+01 4.1655557385e+00 -9.0436037360e+01 4.8229464172e+00 5.1100000000e-01 2.8075348322e+00 0.0000000000e+00 4.8547504209e-01 1.6537962430e+01 1.1066777951e+00
1.5400000000e-01 0.0000000000e+00 1.4725837327e+02 3.5222414274e+01 4.2355443878e+00 -9.0707704382e+01 4.9079933662e+00 5.1100000000e-01 2.8588885293e+00 0.0000000000e+00 4.9700140342e-01 1.6658203045e+01 1.1246590237e+00
1.5500000000e-01 0.0000000000e+00 1.4823332856e+02 3.5558399728e+01 4.3062778206e+00 -9.0977929821e+01 4.9940515740e+00 5.1100000000e-01 2.9107983997e+00 0.0000000000e+00 5.0872829608e-01 1.6779055214e+01 1.1428196166e+00
1.5600000000e-01 0.0000000000e+00 1.4920862054e+02 3.5895802447e+01 4.3777626169e+00 -9.1246742405e+01 5.0811339365e+00 5.1100000000e-01 2.9632646378e+00 0.0000000000e+00 5.2065858821e-01 1.6900516307e+01 1.1611603404e+00
1.5700000000e-01 0.0000000000e+00 1.5018425063e+02 3.6234605512e+01 4.4500035228e+00 -9.1514171405e+01 5.1692477246e+00 5.1100000000e-01 3.0162874357e+00 0.0000000000e+00 5.3279464075e-01 1.7022583629e+01 1.1796819628e+00
1.5800000000e-01 0.0000000000e+00 1.5116022021e+02 3.6574792455e+01 4.5230028431e+00 -9.1780246576e+01 5.2583991013e+00 5.1100000000e-01 3.0698669933e+00 0.0000000000e+00 5.4513861477e-01 1.7145254523e+01 1.1983852525e+00
1.5900000000e-01 0.0000000000e+00 1.5213653067e+02 3.6916347053e+01 4.5967638260e+00 -9.2044998229e+01 5.3485927722e+00 5.1100000000e-01 3.1240035104e+00 0.0000000000e+00 5.5769266118e-01 1.7268526233e+01 1.2172709792e+00
1.6000000000e-01 0.0000000000e+00 1.5311318336e+02 3.7259253400e+01 4.6712950366e+00 -9.2308457378e+01 5.4398443711e+00 5.1100000000e-01 3.1786971859e+00 0.0000000000e+00 5.7045990218e-01 1.7392395988e+01 1.2363399136e+00
1.6100000000e-01 0.0000000000e+00 1.5409017962e+02 3.7603495945e+01 4.7465954685e+00 -9.2570655588e+01 5.5321544785e+00 5.1100000000e-01 3.2339482237e+00 0.0000000000e+00 5.8344198280e-01 1.7516861015e+01 1.2555928276e+00
1.6200000000e-01 0.0000000000e+00 1.5506752079e+02 3.7949059331e+01 4.8226697118e+00 -9.2831625163e+01 5.6255314844e+00 5.1100000000e-01 3.2897568214e+00 0.0000000000e+00 5.9664143070e-01 1.7641918459e+01 1.2750304943e+00
1.6300000000e-01 0.0000000000e+00 1.5604520818e+02 3.8295928560e+01 4.8995263532e+00 -9.3091399011e+01 5.7199878871e+00 5.1100000000e-01 3.3461231777e+00 0.0000000000e+00 6.1006126071e-01 1.7767565507e+01 1.2946536876e+00
1.6400000000e-01 0.0000000000e+00 1.5702324308e+02 3.8644088826e+01 4.9771632275e+00 -9.3350010814e+01 5.8155259295e+00 5.1100000000e-01 3.4030474889e+00 0.0000000000e+00 6.2370306890e-01 1.7893799260e+01 1.3144631830e+00
1.6500000000e-01 0.0000000000e+00 1.5800162678e+02 3.8993525565e+01 5.0555893922e+00 -9.3607495043e+01 5.9121582243e+00 5.1100000000e-01 3.4605299382e+00 0.0000000000e+00 6.3757001369e-01 1.8020616849e+01 1.3344597568e+00
1.6600000000e-01 0.0000000000e+00 1.5898036055e+02 3.9344224461e+01 5.1348072070e+00 -9.3863886801e+01 6.0098898438e+00 5.1100000000e-01 3.5185707104e+00 0.0000000000e+00 6.5166430918e-01 1.8148015362e+01 1.3546441867e+00
1.6700000000e-01 0.0000000000e+00 1.5995944565e+02 3.9696171373e+01 5.2148160611e+00 -9.4119222096e+01 6.1087248993e+00 5.1100000000e-01 3.5771699726e+00 0.0000000000e+00 6.6598774861e-01 1.8275991897e+01 1.3750172515e+00
1.6800000000e-01 0.0000000000e+00 1.6093888330e+02 4.0049352340e+01 5.2956262258e+00 -9.4373537704e+01 6.2086771040e+00 5.1100000000e-01 3.6363278888e+00 0.0000000000e+00 6.8054380709e-01 1.8404543478e+01 1.3955797313e+00
1.6900000000e-01 0.0000000000e+00 1.6191867475e+02 4.0403753565e+01 5.3772403002e+00 -9.4626871260e+01 6.3097531383e+00 5.1100000000e-01 3.6960445982e+00 0.0000000000e+00 6.9533461738e-01 1.8533667185e+01 1.4163324075e+00
1.7000000000e-01 0.0000000000e+00 1.6289882122e+02 4.0759361459e+01 5.4596643585e+00 -9.4879261155e+01 6.4119655345e+00 5.1100000000e-01 3.7563202330e+00 0.0000000000e+00 7.1036328678e-01 1.8663360088e+01 1.4372760627e+00
1.7100000000e-01 0.0000000000e+00 1.6387932388e+02 4.1116162411e+01 5.5428986751e+00 -9.5130746900e+01 6.5153137466e+00 5.1100000000e-01 3.8171548972e+00 0.0000000000e+00 7.2563146255e-01 1.8793619152e+01 1.4584114808e+00
1.7200000000e-01 0.0000000000e+00 1.6486018393e+02 4.1474143077e+01 5.6269463765e+00 -9.5381368590e+01 6.6198072943e+00 5.1100000000e-01 3.8785486796e+00 0.0000000000e+00 7.4114176632e-01 1.8924441452e+01 1.4797394472e+00
1.7300000000e-01 0.0000000000e+00 1.6584140255e+02 4.1833290114e+01 5.7118128918e+00 -9.5631167447e+01 6.7254558931e+00 5.1100000000e-01 3.9405016391e+00 0.0000000000e+00 7.5689693787e-01 1.9055823992e+01 1.5012607484e+00
1.7400000000e-01 0.0000000000e+00 1.6682298090e+02 4.2193590284e+01 5.7975085706e+00 -9.5880185470e+01 6.8322736731e+00 5.1100000000e-01 4.0030138109e+00 0.0000000000e+00 7.7290045152e-01 1.9187763785e+01 1.5229761723e+00
1.7500000000e-01 0.0000000000e+00 1.6780492011e+02 4.2555030312e+01 5.8840282641e+00 -9.6128465810e+01 6.9402598427e+00 5.1100000000e-01 4.0660851923e+00 0.0000000000e+00 7.8915354961e-01 1.9320257784e+01 1.5448865084e+00
1.7600000000e-01 0.0000000000e+00 1.6878722133e+02 4.2917597036e+01 5.9713815564e+00 -9.6376052404e+01 7.0494276187e+00 5.1100000000e-01 4.1297157474e+00 0.0000000000e+00 8.0565968922e-01 1.9453303017e+01 1.5669925474e+00
1.7700000000e-01 0.0000000000e+00 1.6976988568e+02 4.3281277313e+01 6.0595704168e+00 -9.6622990163e+01 7.1597831415e+00 5.1100000000e-01 4.1939054045e+00 0.0000000000e+00 8.2242114182e-01 1.9586896497e+01 1.5892950815e+00
1.7800000000e-01 0.0000000000e+00 1.7075291425e+02 4.3646057907e+01 6.1486030687e+00 -9.6869325078e+01 7.2713395922e+00 5.1100000000e-01 4.2586540528e+00 0.0000000000e+00 8.3944120693e-01 1.9721035139e+01 1.6117949043e+00
1.7900000000e-01 0.0000000000e+00 1.7173630816e+02 4.4011925613e+01 6.2384769360e+00 -9.7115104045e+01 7.3840976252e+00 5.1100000000e-01 4.3239615277e+00 0.0000000000e+00 8.5672147981e-01 1.9855715961e+01 1.6344928108e+00
1.8000000000e-01 0.0000000000e+00 1.7272006846e+02 4.4378867136e+01 6.3291973167e+00 -9.7360375032e+01 7.4980661063e+00 5.1100000000e-01 4.3898276209e+00 0.0000000000e+00 8.7426480210e-01 1.9990935909e+01 1.6573895978e+00
1.8100000000e-01 0.0000000000e+00 1.7370419624e+02 4.4746869157e+01 6.4207776896e+00 -9.7605186987e+01 7.6132652422e+00 5.1100000000e-01 4.4562520743e+00 0.0000000000e+00 8.9207549470e-01 2.0126691951e+01 1.6804860632e+00
1.8200000000e-01 0.0000000000e+00 1.7468869255e+02 4.5115918212e+01 6.5132127405e+00 -9.7849589888e+01 7.7296928061e+00 5.1100000000e-01 4.5232345634e+00 0.0000000000e+00 9.1015458955e-01 2.0262981050e+01 1.7037830067e+00
1.8300000000e-01 0.0000000000e+00 1.7567355842e+02 4.5486000755e+01 6.6065092761e+00 -9.8093634744e+01 7.8473597844e+00 5.1100000000e-01 4.5907747153e+00 0.0000000000e+00 9.2850547362e-01 2.0399800125e+01 1.7272812295e+00
1.8400000000e-01 0.0000000000e+00 1.7665879489e+02 4.5857103119e+01 6.7006708035e+00 -9.8337373563e+01 7.9662717082e+00 5.1100000000e-01 4.6588720827e+00 0.0000000000e+00 9.4713032946e-01 2.0537146148e+01 1.7509815343e+00
1.8500000000e-01 0.0000000000e+00 1.7764440297e+02 4.6229211464e+01 6.7957062482e+00 -9.8580859453e+01 8.0864468704e+00 5.1100000000e-01 4.7275261529e+00 0.0000000000e+00 9.6603304669e-01 2.0675016043e+01 1.7748847254e+00
1.8600000000e-01 0.0000000000e+00 1.7863038365e+02 4.6602311800e+01 6.8916112634e+00 -9.8824146528e+01 8.2078811459e+00 5.1100000000e-01 4.7967363490e+00 0.0000000000e+00 9.8521497466e-01 2.0813406698e+01 1.7989916087e+00
1.8700000000e-01 0.0000000000e+00 1.7961673792e+02 4.6976389957e+01 6.9883977518e+00 -9.9067289968e+01 8.3305930575e+00 5.1100000000e-01 4.8665020042e+00 0.0000000000e+00 1.0046800983e+00 2.0952315069e+01 1.8233029919e+00
1.8800000000e-01 0.0000000000e+00 1.8060346675e+02 4.7351431536e+01 7.0860697397e+00 -9.9310345996e+01 8.4545916544e+00 5.1100000000e-01 4.9368223799e+00 0.0000000000e+00 1.0244312671e+00 2.1091738026e+01 1.8478196841e+00
1.8900000000e-01 0.0000000000e+00 1.8159057109e+02 4.7727421931e+01 7.1846261923e+00 -9.9553371832e+01 8.5798783464e+00 5.1100000000e-01 5.0076966502e+00 0.0000000000e+00 1.0444701844e+00 2.1231672459e+01 1.8725424962e+00
1.9000000000e-01 0.0000000000e+00 1.8257805190e+02 4.8104346339e+01 7.2840739549e+00 -9.9796425821e+01 8.7064646938e+00 5.1100000000e-01 5.0791239031e+00 0.0000000000e+00 1.0648004965e+00 2.1372115270e+01 1.8974722407e+00
1.9100000000e-01 0.0000000000e+00 1.8356591009e+02 4.8482189660e+01 7.3844189385e+00 -1.0003956726e+02 8.8343633016e+00 5.1100000000e-01 5.1511031315e+00 0.0000000000e+00 1.0854250418e+00 2.1513063317e+01 1.9226097320e+00
1.9200000000e-01 0.0000000000e+00 1.8455414658e+02 4.8860936502e+01 7.4856681231e+00 -1.0028285659e+02 8.9635845750e+00 5.1100000000e-01 5.2236332263e+00 0.0000000000e+00 1.1063473799e+00 2.1654513449e+01 1.9479557861e+00
1.9300000000e-01 0.0000000000e+00 1.8554276226e+02 4.9240571258e+01 7.5878154852e+00 -1.0052635522e+02 9.0941257375e+00 5.1100000000e-01 5.2967129898e+00 0.0000000000e+00 1.1275685310e+00 2.1796462502e+01 1.9735112207e+00
1.9400000000e-01 0.0000000000e+00 1.8653175802e+02 4.9621077982e+01 7.6908809341e+00 -1.0077012560e+02 9.2260152254e+00 5.1100000000e-01 5.3703411127e+00 0.0000000000e+00 1.1490940254e+00 2.1938907298e+01 1.9992768553e+00
1.9500000000e-01 0.0000000000e+00 1.8752113470e+02 5.0002440366e+01 7.7948532683e+00 -1.0101423125e+02 9.3592426802e+00 5.1100000000e-01 5.4445161706e+00 0.0000000000e+00 1.1709242959e+00 2.2081844620e+01 2.0252535113e+00
1.9600000000e-01 0.0000000000e+00 1.8851089318e+02 5.0384641880e+01 7.8997512185e+00 -1.0125873661e+02 9.4938350539e+00 5.1100000000e-01 5.5192366327e+00 0.0000000000e+00 1.1930645994e+00 2.2225271305e+01 2.0514420118e+00
1.9700000000e-01 0.0000000000e+00 1.8950103426e+02 5.0767665566e+01 8.0055623396e+00 -1.0150370719e+02 9.6297787051e+00 5.1100000000e-01 5.5945008555e+00 0.0000000000e+00 1.2155148102e+00 2.2369184066e+01 2.0778431817e+00
1.9800000000e-01 0.0000000000e+00 1.9049155878e+02 5.1151494118e+01 8.1123056780e+00 -1.0174920957e+02 9.7671051442e+00 5.1100000000e-01 5.6703070600e+00 0.0000000000e+00 1.2382811925e+00 2.2513579674e+01 2.1044578479e+00
1.9900000000e-01 0.0000000000e+00 1.9148246751e+02 5.1536109862e+01 8.2199815974e+00 -1.0199531120e+02 9.9058153860e+00 5.1100000000e-01 5.7466533518e+00 0.0000000000e+00 1.2613654128e+00 2.2658454828e+01 2.1312868390e+00
2.0000000000e-01 0.0000000000e+00 1.9247376125e+02 5.1921494809e+01 8.3285961738e+00 -1.0224208059e+02 1.0045921869e+01 5.1100000000e-01 5.8235377090e+00 0.0000000000e+00 1.2847707724e+00 2.2803806264e+01 2.1583309856e+00
2.0100000000e-01 0.0000000000e+00 1.9346544075e+02 5.2307630462e+01 8.4381489771e+00 -1.0248958714e+02 1.0187426640e+01 5.1100000000e-01 5.9009579691e+00 0.0000000000e+00 1.3085000505e+00 2.2949630616e+01 2.1855911203e+00
2.0200000000e-01 0.0000000000e+00 1.9445750676e+02 5.2694497995e+01 8.5486434725e+00 -1.0273790130e+02 1.0330339769e+01 5.1100000000e-01 5.9789118390e+00 0.0000000000e+00 1.3325551953e+00 2.3095924535e+01 2.2130680773e+00
2.0300000000e-01 0.0000000000e+00 1.9544995999e+02 5.3082078135e+01 8.6600908806e+00 -1.0298709444e+02 1.0474678799e+01 5.1100000000e-01 6.0573968757e+00 0.0000000000e+00 1.3569410978e+00 2.3242684659e+01 2.2407626931e+00
2.0400000000e-01 0.0000000000e+00 1.9644280114e+02 5.3470351223e+01 8.7724977975e+00 -1.0323723878e+02 1.0620454125e+01 5.1100000000e-01 6.1364105049e+00 0.0000000000e+00 1.3816613693e+00 2.3389907572e+01 2.2686758060e+00
2.0500000000e-01 0.0000000000e+00 1.9743603091e+02 5.3859297104e+01 8.8858587330e+00 -1.0348840750e+02 1.0767665134e+01 5.1100000000e-01 6.2159499950e+00 0.0000000000e+00 1.4067171052e+00 2.3537589811e+01 2.2968082563e+00
2.0600000000e-01 0.0000000000e+00 1.9842964996e+02 5.4248895235e+01 9.0001841219e+00 -1.0374067467e+02 1.0916327869e+01 5.1100000000e-01 6.2960124618e+00 0.0000000000e+00 1.4321123137e+00 2.3685727945e+01 2.3251608863e+00
2.0700000000e-01 0.0000000000e+00 1.9942365891e+02 5.4639124542e+01 9.1154755161e+00 -1.0399411531e+02 1.1066447652e+01 5.1100000000e-01 6.3765948705e+00 0.0000000000e+00 1.4578499419e+00 2.3834318404e+01 2.3537345406e+00
2.0800000000e-01 0.0000000000e+00 2.0041805841e+02 5.5029963619e+01 9.2317437253e+00 -1.0424880513e+02 1.1218044276e+01 5.1100000000e-01 6.4576940234e+00 0.0000000000e+00 1.4839342535e+00 2.3983357737e+01 2.3825300653e+00
2.0900000000e-01 0.0000000000e+00 2.0141284904e+02 5.5421390423e+01 9.3489880909e+00 -1.0450482091e+02 1.1371117940e+01 5.1100000000e-01 6.5393065609e+00 0.0000000000e+00 1.5103672154e+00 2.4132842284e+01 2.4115483092e+00
2.1000000000e-01 0.0000000000e+00 2.0240803138e+02 5.5813382577e+01 9.4672131347e+00 -1.0476224003e+02 1.1525678595e+01 5.1100000000e-01 6.6214289642e+00 0.0000000000e+00 1.5371521090e+00 2.4282768462e+01 2.4407901226e+00
